country;year;pop;continent;lifeExp;gdpPercap;gdpPercap_tratada;lifeExp_tratada;pop_tratada;one-sided violence;non-state conflict;extrasystemic;intrastate;interstate
Netherlands;2007;16570613;Europe;79.762;36797.93332;36797.93;79.8;16.570.613;0.0;0.0;0.0;0.0;0.0
New Zealand;1952;1994794;Oceania;69.39;10556.57566;10556.58;69.4;1.994.794;;;;;
New Zealand;1957;2229407;Oceania;70.26;12247.39532;12247.4;70.3;2.229.407;;;;;
New Zealand;1962;2488550;Oceania;71.24;13175.678;13175.68;71.2;2.488.550;;;;;
New Zealand;1967;2728150;Oceania;71.52;14463.91893;14463.92;71.5;2.728.150;;;;;
New Zealand;1972;2929100;Oceania;71.89;16046.03728;16046.04;71.9;2.929.100;;;;;
New Zealand;1977;3164900;Oceania;72.22;16233.7177;16233.72;72.2;3.164.900;;;;;
New Zealand;1982;3210650;Oceania;73.84;17632.4104;17632.41;73.8;3.210.650;;;;;
New Zealand;1987;3317166;Oceania;74.32;19007.19129;19007.19;74.3;3.317.166;;;;;
New Zealand;1992;3437674;Oceania;76.33;18363.32494;18363.32;76.3;3.437.674;0.0;0.0;0.0;0.0;0.0
New Zealand;1997;3676187;Oceania;77.55;21050.41377;21050.41;77.6;3.676.187;0.0;0.0;0.0;0.0;0.0
New Zealand;2002;3908037;Oceania;79.11;23189.80135;23189.8;79.1;3.908.037;0.0;0.0;0.0;0.0;0.0
New Zealand;2007;4115771;Oceania;80.204;25185.00911;25185.01;80.2;4.115.771;0.0;0.0;0.0;0.0;0.0
Nicaragua;1952;1165790;Americas;42.314;3112.363948;3112.36;42.3;1.165.790;;;;;
Nicaragua;1957;1358828;Americas;45.432;3457.415947;3457.42;45.4;1.358.828;;;;;
Nicaragua;1962;1590597;Americas;48.632;3634.364406;3634.36;48.6;1.590.597;;;;;
Nicaragua;1967;1865490;Americas;51.884;4643.393534;4643.39;51.9;1.865.490;;;;;
Nicaragua;1972;2182908;Americas;55.151;4688.593267;4688.59;55.2;2.182.908;;;;;
Nicaragua;1977;2554598;Americas;57.47;5486.371089;5486.37;57.5;2.554.598;;;;;
Nicaragua;1982;2979423;Americas;59.298;3470.338156;3470.34;59.3;2.979.423;;;;;
Nicaragua;1987;3344353;Americas;62.008;2955.984375;2955.98;62.0;3.344.353;;;;;
Nicaragua;1992;4017939;Americas;65.843;2170.151724;2170.15;65.8;4.017.939;0.0;0.0;0.0;565.0;0.0
Nicaragua;1997;4609572;Americas;68.426;2253.023004;2253.02;68.4;4.609.572;0.0;0.0;0.0;0.0;0.0
Nicaragua;2002;5146848;Americas;70.836;2474.548819;2474.55;70.8;5.146.848;0.0;0.0;0.0;0.0;0.0
Nicaragua;2007;5675356;Americas;72.899;2749.320965;2749.32;72.9;5.675.356;0.0;0.0;0.0;0.0;0.0
Niger;1952;3379468;Africa;37.444;761.879376;761.88;37.4;3.379.468;;;;;
Niger;1957;3692184;Africa;38.598;835.5234025;835.52;38.6;3.692.184;;;;;
Niger;1962;4076008;Africa;39.487;997.7661127;997.77;39.5;4.076.008;;;;;
Niger;1967;4534062;Africa;40.118;1054.384891;1054.38;40.1;4.534.062;;;;;
Niger;1972;5060262;Africa;40.546;954.2092363;954.21;40.5;5.060.262;;;;;
Niger;1977;5682086;Africa;41.291;808.8970728;808.9;41.3;5.682.086;;;;;
Niger;1982;6437188;Africa;42.598;909.7221354;909.72;42.6;6.437.188;;;;;
Niger;1987;7332638;Africa;44.555;668.3000228;668.3;44.6;7.332.638;;;;;
Niger;1992;8392818;Africa;47.391;581.182725;581.18;47.4;8.392.818;370.0;0.0;0.0;69.0;0.0
Niger;1997;9666252;Africa;51.313;580.3052092;580.31;51.3;9.666.252;31.0;12.0;0.0;146.0;0.0
Niger;2002;11140655;Africa;54.496;601.0745012;601.07;54.5;11.140.655;147.0;0.0;0.0;0.0;0.0
Niger;2007;12894865;Africa;56.867;619.6768924;619.68;56.9;12.894.865;0.0;0.0;0.0;85.0;0.0
Nigeria;1952;33119096;Africa;36.324;1077.281856;1077.28;36.3;33.119.096;;;;;
Nigeria;1957;37173340;Africa;37.802;1100.592563;1100.59;37.8;37.173.340;;;;;
Nigeria;1962;41871351;Africa;39.36;1150.927478;1150.93;39.4;41.871.351;;;;;
Nigeria;1967;47287752;Africa;41.04;1014.514104;1014.51;41.0;47.287.752;;;;;
Nigeria;1972;53740085;Africa;42.821;1698.388838;1698.39;42.8;53.740.085;;;;;
Nigeria;1977;62209173;Africa;44.514;1981.951806;1981.95;44.5;62.209.173;;;;;
Nigeria;1982;73039376;Africa;45.826;1576.97375;1576.97;45.8;73.039.376;;;;;
Nigeria;1987;81551520;Africa;46.886;1385.029563;1385.03;46.9;81.551.520;;;;;
Nigeria;1992;93364244;Africa;47.472;1619.848217;1619.85;47.5;93.364.244;80.0;1322.0;0.0;0.0;0.0
Nigeria;1997;106207839;Africa;47.464;1624.941275;1624.94;47.5;106.207.839;56.0;1847.0;0.0;0.0;0.0
Nigeria;2002;119901274;Africa;46.608;1615.286395;1615.29;46.6;119.901.274;3057.0;5817.0;0.0;0.0;0.0
Nigeria;2007;135031164;Africa;46.859;2013.977305;2013.98;46.9;135.031.164;133.0;2692.0;0.0;151.0;0.0
Norway;1952;3327728;Europe;72.67;10095.42172;10095.42;72.7;3.327.728;;;;;
Norway;1957;3491938;Europe;73.44;11653.97304;11653.97;73.4;3.491.938;;;;;
Norway;1962;3638919;Europe;73.47;13450.40151;13450.4;73.5;3.638.919;;;;;
Norway;1967;3786019;Europe;74.08;16361.87647;16361.88;74.1;3.786.019;;;;;
Norway;1972;3933004;Europe;74.34;18965.05551;18965.06;74.3;3.933.004;;;;;
Norway;1977;4043205;Europe;75.37;23311.34939;23311.35;75.4;4.043.205;;;;;
Norway;1982;4114787;Europe;75.97;26298.63531;26298.64;76.0;4.114.787;;;;;
Norway;1987;4186147;Europe;75.89;31540.9748;31540.97;75.9;4.186.147;;;;;
Norway;1992;4286357;Europe;77.32;33965.66115;33965.66;77.3;4.286.357;0.0;0.0;0.0;0.0;0.0
Norway;1997;4405672;Europe;78.32;41283.16433;41283.16;78.3;4.405.672;0.0;0.0;0.0;0.0;0.0
Norway;2002;4535591;Europe;79.05;44683.97525;44683.98;79.0;4.535.591;0.0;0.0;0.0;0.0;0.0
Norway;2007;4627926;Europe;80.196;49357.19017;49357.19;80.2;4.627.926;0.0;0.0;0.0;0.0;0.0
Oman;1952;507833;Asia;37.578;1828.230307;1828.23;37.6;507.833;;;;;
Oman;1957;561977;Asia;40.08;2242.746551;2242.75;40.1;561.977;;;;;
Oman;1962;628164;Asia;43.165;2924.638113;2924.64;43.2;628.164;;;;;
Oman;1967;714775;Asia;46.988;4720.942687;4720.94;47.0;714.775;;;;;
Oman;1972;829050;Asia;52.143;10618.03855;10618.04;52.1;829.050;;;;;
Oman;1977;1004533;Asia;57.367;11848.34392;11848.34;57.4;1.004.533;;;;;
Oman;1982;1301048;Asia;62.728;12954.79101;12954.79;62.7;1.301.048;;;;;
Oman;1987;1593882;Asia;67.734;18115.22313;18115.22;67.7;1.593.882;;;;;
Oman;1992;1915208;Asia;71.197;18616.70691;18616.71;71.2;1.915.208;0.0;0.0;0.0;0.0;0.0
Oman;1997;2283635;Asia;72.499;19702.05581;19702.06;72.5;2.283.635;0.0;0.0;0.0;0.0;0.0
Oman;2002;2713462;Asia;74.193;19774.83687;19774.84;74.2;2.713.462;0.0;0.0;0.0;0.0;0.0
Oman;2007;3204897;Asia;75.64;22316.19287;22316.19;75.6;3.204.897;0.0;0.0;0.0;0.0;0.0
Pakistan;1952;41346560;Asia;43.436;684.5971438;684.6;43.4;41.346.560;;;;;
Pakistan;1957;46679944;Asia;45.557;747.0835292;747.08;45.6;46.679.944;;;;;
Pakistan;1962;53100671;Asia;47.67;803.3427418;803.34;47.7;53.100.671;;;;;
Pakistan;1967;60641899;Asia;49.8;942.4082588;942.41;49.8;60.641.899;;;;;
Pakistan;1972;69325921;Asia;51.929;1049.938981;1049.94;51.9;69.325.921;;;;;
Pakistan;1977;78152686;Asia;54.043;1175.921193;1175.92;54.0;78.152.686;;;;;
Pakistan;1982;91462088;Asia;56.158;1443.429832;1443.43;56.2;91.462.088;;;;;
Pakistan;1987;105186881;Asia;58.245;1704.686583;1704.69;58.2;105.186.881;;;;;
Pakistan;1992;120065004;Asia;60.838;1971.829464;1971.83;60.8;120.065.004;0.0;470.0;0.0;70.0;30.0
Pakistan;1997;135564834;Asia;61.818;2049.350521;2049.35;61.8;135.564.834;0.0;235.0;0.0;149.0;88.0
Pakistan;2002;153403524;Asia;63.61;2092.712441;2092.71;63.6;153.403.524;51.0;38.0;0.0;87.0;329.0
Pakistan;2007;169270617;Asia;65.483;2605.94758;2605.95;65.5;169.270.617;194.0;540.0;0.0;1750.0;171.0
Panama;1952;940080;Americas;55.191;2480.380334;2480.38;55.2;940.080;;;;;
Panama;1957;1063506;Americas;59.201;2961.800905;2961.8;59.2;1.063.506;;;;;
Panama;1962;1215725;Americas;61.817;3536.540301;3536.54;61.8;1.215.725;;;;;
Panama;1967;1405486;Americas;64.071;4421.009084;4421.01;64.1;1.405.486;;;;;
Panama;1972;1616384;Americas;66.216;5364.249663;5364.25;66.2;1.616.384;;;;;
Panama;1977;1839782;Americas;68.681;5351.912144;5351.91;68.7;1.839.782;;;;;
Panama;1982;2036305;Americas;70.472;7009.601598;7009.6;70.5;2.036.305;;;;;
Panama;1987;2253639;Americas;71.523;7034.779161;7034.78;71.5;2.253.639;;;;;
Panama;1992;2484997;Americas;72.462;6618.74305;6618.74;72.5;2.484.997;0.0;0.0;0.0;77.0;843.0
Panama;1997;2734531;Americas;73.738;7113.692252;7113.69;73.7;2.734.531;0.0;0.0;0.0;0.0;0.0
Panama;2002;2990875;Americas;74.712;7356.031934;7356.03;74.7;2.990.875;0.0;0.0;0.0;0.0;0.0
Panama;2007;3242173;Americas;75.537;9809.185636;9809.19;75.5;3.242.173;0.0;0.0;0.0;0.0;0.0
Paraguay;1952;1555876;Americas;62.649;1952.308701;1952.31;62.6;1.555.876;;;;;
Paraguay;1957;1770902;Americas;63.196;2046.154706;2046.15;63.2;1.770.902;;;;;
Paraguay;1962;2009813;Americas;64.361;2148.027146;2148.03;64.4;2.009.813;;;;;
Paraguay;1967;2287985;Americas;64.951;2299.376311;2299.38;65.0;2.287.985;;;;;
Paraguay;1972;2614104;Americas;65.815;2523.337977;2523.34;65.8;2.614.104;;;;;
Paraguay;1977;2984494;Americas;66.353;3248.373311;3248.37;66.4;2.984.494;;;;;
Paraguay;1982;3366439;Americas;66.874;4258.503604;4258.5;66.9;3.366.439;;;;;
Paraguay;1987;3886512;Americas;67.378;3998.875695;3998.88;67.4;3.886.512;;;;;
Paraguay;1992;4483945;Americas;68.225;4196.411078;4196.41;68.2;4.483.945;0.0;0.0;0.0;150.0;0.0
Paraguay;1997;5154123;Americas;69.4;4247.400261;4247.4;69.4;5.154.123;0.0;0.0;0.0;0.0;0.0
Paraguay;2002;5884491;Americas;70.755;3783.674243;3783.67;70.8;5.884.491;0.0;0.0;0.0;0.0;0.0
Paraguay;2007;6667147;Americas;71.752;4172.838464;4172.84;71.8;6.667.147;0.0;0.0;0.0;0.0;0.0
Peru;1952;8025700;Americas;43.902;3758.523437;3758.52;43.9;8.025.700;;;;;
Peru;1957;9146100;Americas;46.263;4245.256698;4245.26;46.3;9.146.100;;;;;
Peru;1962;10516500;Americas;49.096;4957.037982;4957.04;49.1;10.516.500;;;;;
Peru;1967;12132200;Americas;51.445;5788.09333;5788.09;51.4;12.132.200;;;;;
Peru;1972;13954700;Americas;55.448;5937.827283;5937.83;55.4;13.954.700;;;;;
Peru;1977;15990099;Americas;58.447;6281.290855;6281.29;58.4;15.990.099;;;;;
Peru;1982;18125129;Americas;61.406;6434.501797;6434.5;61.4;18.125.129;;;;;
Peru;1987;20195924;Americas;64.134;6360.943444;6360.94;64.1;20.195.924;;;;;
Peru;1992;22430449;Americas;66.458;4446.380924;4446.38;66.5;22.430.449;498.0;50.0;0.0;5106.0;0.0
Peru;1997;24748122;Americas;68.386;5838.347657;5838.35;68.4;24.748.122;179.0;0.0;0.0;1276.0;88.0
Peru;2002;26769436;Americas;69.906;5909.020073;5909.02;69.9;26.769.436;0.0;0.0;0.0;100.0;0.0
Peru;2007;28674757;Americas;71.421;7408.905561;7408.91;71.4;28.674.757;0.0;0.0;0.0;32.0;0.0
Philippines;1952;22438691;Asia;47.752;1272.880995;1272.88;47.8;22.438.691;;;;;
Philippines;1957;26072194;Asia;51.334;1547.944844;1547.94;51.3;26.072.194;;;;;
Philippines;1962;30325264;Asia;54.757;1649.552153;1649.55;54.8;30.325.264;;;;;
Philippines;1967;35356600;Asia;56.393;1814.12743;1814.13;56.4;35.356.600;;;;;
Philippines;1972;40850141;Asia;58.065;1989.37407;1989.37;58.1;40.850.141;;;;;
Philippines;1977;46850962;Asia;60.06;2373.204287;2373.2;60.1;46.850.962;;;;;
Philippines;1982;53456774;Asia;62.082;2603.273765;2603.27;62.1;53.456.774;;;;;
Philippines;1987;60017788;Asia;64.151;2189.634995;2189.63;64.2;60.017.788;;;;;
Philippines;1992;67185766;Asia;66.458;2279.324017;2279.32;66.5;67.185.766;65.0;0.0;0.0;4197.0;1.0
Philippines;1997;75012988;Asia;68.564;2536.534925;2536.53;68.6;75.012.988;25.0;43.0;0.0;1152.0;0.0
Philippines;2002;82995088;Asia;70.303;2650.921068;2650.92;70.3;82.995.088;243.0;30.0;0.0;3522.0;0.0
Philippines;2007;91077287;Asia;71.688;3190.481016;3190.48;71.7;91.077.287;228.0;25.0;0.0;2659.0;0.0
Poland;1952;25730551;Europe;61.31;4029.329699;4029.33;61.3;25.730.551;;;;;
Poland;1957;28235346;Europe;65.77;4734.253019;4734.25;65.8;28.235.346;;;;;
Poland;1962;30329617;Europe;67.64;5338.752143;5338.75;67.6;30.329.617;;;;;
Poland;1967;31785378;Europe;69.61;6557.152776;6557.15;69.6;31.785.378;;;;;
Poland;1972;33039545;Europe;70.85;8006.506993;8006.51;70.8;33.039.545;;;;;
Poland;1977;34621254;Europe;70.67;9508.141454;9508.14;70.7;34.621.254;;;;;
Poland;1982;36227381;Europe;71.32;8451.531004;8451.53;71.3;36.227.381;;;;;
Poland;1987;37740710;Europe;70.98;9082.351172;9082.35;71.0;37.740.710;;;;;
Poland;1992;38370697;Europe;70.99;7738.881247;7738.88;71.0;38.370.697;0.0;0.0;0.0;0.0;0.0
Poland;1997;38654957;Europe;72.75;10159.58368;10159.58;72.8;38.654.957;0.0;0.0;0.0;0.0;0.0
Poland;2002;38625976;Europe;74.67;12002.23908;12002.24;74.7;38.625.976;0.0;0.0;0.0;0.0;0.0
Poland;2007;38518241;Europe;75.563;15389.92468;15389.92;75.6;38.518.241;0.0;0.0;0.0;0.0;0.0
Portugal;1952;8526050;Europe;59.82;3068.319867;3068.32;59.8;8.526.050;;;;;
Portugal;1957;8817650;Europe;61.51;3774.571743;3774.57;61.5;8.817.650;;;;;
Portugal;1962;9019800;Europe;64.39;4727.954889;4727.95;64.4;9.019.800;;;;;
Portugal;1967;9103000;Europe;66.6;6361.517993;6361.52;66.6;9.103.000;;;;;
Portugal;1972;8970450;Europe;69.26;9022.247417;9022.25;69.3;8.970.450;;;;;
Portugal;1977;9662600;Europe;70.41;10172.48572;10172.49;70.4;9.662.600;;;;;
Portugal;1982;9859650;Europe;72.77;11753.84291;11753.84;72.8;9.859.650;;;;;
Portugal;1987;9915289;Europe;74.06;13039.30876;13039.31;74.1;9.915.289;;;;;
Portugal;1992;9927680;Europe;74.86;16207.26663;16207.27;74.9;9.927.680;0.0;0.0;0.0;0.0;0.0
Portugal;1997;10156415;Europe;75.97;17641.03156;17641.03;76.0;10.156.415;0.0;0.0;0.0;0.0;0.0
Portugal;2002;10433867;Europe;77.29;19970.90787;19970.91;77.3;10.433.867;0.0;0.0;0.0;0.0;0.0
Portugal;2007;10642836;Europe;78.098;20509.64777;20509.65;78.1;10.642.836;0.0;0.0;0.0;0.0;0.0
Puerto Rico;1952;2227000;Americas;64.28;3081.959785;3081.96;64.3;2.227.000;;;;;
Puerto Rico;1957;2260000;Americas;68.54;3907.156189;3907.16;68.5;2.260.000;;;;;
Puerto Rico;1962;2448046;Americas;69.62;5108.34463;5108.34;69.6;2.448.046;;;;;
Puerto Rico;1967;2648961;Americas;71.1;6929.277714;6929.28;71.1;2.648.961;;;;;
Puerto Rico;1972;2847132;Americas;72.16;9123.041742;9123.04;72.2;2.847.132;;;;;
Puerto Rico;1977;3080828;Americas;73.44;9770.524921;9770.52;73.4;3.080.828;;;;;
Puerto Rico;1982;3279001;Americas;73.75;10330.98915;10330.99;73.8;3.279.001;;;;;
Puerto Rico;1987;3444468;Americas;74.63;12281.34191;12281.34;74.6;3.444.468;;;;;
Puerto Rico;1992;3585176;Americas;73.911;14641.58711;14641.59;73.9;3.585.176;;;;;
Puerto Rico;1997;3759430;Americas;74.917;16999.4333;16999.43;74.9;3.759.430;;;;;
Puerto Rico;2002;3859606;Americas;77.778;18855.60618;18855.61;77.8;3.859.606;;;;;
Puerto Rico;2007;3942491;Americas;78.746;19328.70901;19328.71;78.7;3.942.491;;;;;
Reunion;1952;257700;Africa;52.724;2718.885295;2718.89;52.7;257.700;;;;;
Reunion;1957;308700;Africa;55.09;2769.451844;2769.45;55.1;308.700;;;;;
Reunion;1962;358900;Africa;57.666;3173.72334;3173.72;57.7;358.900;;;;;
Reunion;1967;414024;Africa;60.542;4021.175739;4021.18;60.5;414.024;;;;;
Reunion;1972;461633;Africa;64.274;5047.658563;5047.66;64.3;461.633;;;;;
Reunion;1977;492095;Africa;67.064;4319.804067;4319.8;67.1;492.095;;;;;
Reunion;1982;517810;Africa;69.885;5267.219353;5267.22;69.9;517.810;;;;;
Reunion;1987;562035;Africa;71.913;5303.377488;5303.38;71.9;562.035;;;;;
Reunion;1992;622191;Africa;73.615;6101.255823;6101.26;73.6;622.191;;;;;
Reunion;1997;684810;Africa;74.772;6071.941411;6071.94;74.8;684.810;;;;;
Reunion;2002;743981;Africa;75.744;6316.1652;6316.17;75.7;743.981;;;;;
Reunion;2007;798094;Africa;76.442;7670.122558;7670.12;76.4;798.094;;;;;
Romania;1952;16630000;Europe;61.05;3144.613186;3144.61;61.0;16.630.000;;;;;
Romania;1957;17829327;Europe;64.1;3943.370225;3943.37;64.1;17.829.327;;;;;
Romania;1962;18680721;Europe;66.8;4734.997586;4735.0;66.8;18.680.721;;;;;
Romania;1967;19284814;Europe;66.8;6470.866545;6470.87;66.8;19.284.814;;;;;
Romania;1972;20662648;Europe;69.21;8011.414402;8011.41;69.2;20.662.648;;;;;
Romania;1977;21658597;Europe;69.46;9356.39724;9356.4;69.5;21.658.597;;;;;
Romania;1982;22356726;Europe;69.66;9605.314053;9605.31;69.7;22.356.726;;;;;
Romania;1987;22686371;Europe;69.53;9696.273295;9696.27;69.5;22.686.371;;;;;
Romania;1992;22797027;Europe;69.36;6598.409903;6598.41;69.4;22.797.027;199.0;0.0;0.0;249.0;0.0
Romania;1997;22562458;Europe;69.72;7346.547557;7346.55;69.7;22.562.458;0.0;0.0;0.0;0.0;0.0
Romania;2002;22404337;Europe;71.322;7885.360081;7885.36;71.3;22.404.337;0.0;0.0;0.0;0.0;0.0
Romania;2007;22276056;Europe;72.476;10808.47561;10808.48;72.5;22.276.056;0.0;0.0;0.0;0.0;0.0
Rwanda;1952;2534927;Africa;40.0;493.3238752;493.32;40.0;2.534.927;;;;;
Rwanda;1957;2822082;Africa;41.5;540.2893983;540.29;41.5;2.822.082;;;;;
Rwanda;1962;3051242;Africa;43.0;597.4730727;597.47;43.0;3.051.242;;;;;
Rwanda;1967;3451079;Africa;44.1;510.9637142;510.96;44.1;3.451.079;;;;;
Rwanda;1972;3992121;Africa;44.6;590.5806638;590.58;44.6;3.992.121;;;;;
Rwanda;1977;4657072;Africa;45.0;670.0806011;670.08;45.0;4.657.072;;;;;
Rwanda;1982;5507565;Africa;46.218;881.5706467;881.57;46.2;5.507.565;;;;;
Rwanda;1987;6349365;Africa;44.02;847.991217;847.99;44.0;6.349.365;;;;;
Rwanda;1992;7290203;Africa;23.599;737.0685949;737.07;23.6;7.290.203;3013.0;0.0;0.0;1366.0;0.0
Rwanda;1997;7212583;Africa;36.087;589.9445051;589.94;36.1;7.212.583;782261.0;92.0;0.0;3344.0;0.0
Rwanda;2002;7852401;Africa;43.413;785.6537648;785.65;43.4;7.852.401;708.0;0.0;0.0;3139.0;0.0
Rwanda;2007;8860588;Africa;46.242;863.0884639;863.09;46.2;8.860.588;0.0;0.0;0.0;0.0;0.0
Sao Tome and Principe;1952;60011;Africa;46.471;879.5835855;879.58;46.5;60.011;;;;;
Sao Tome and Principe;1957;61325;Africa;48.945;860.7369026;860.74;48.9;61.325;;;;;
Sao Tome and Principe;1962;65345;Africa;51.893;1071.551119;1071.55;51.9;65.345;;;;;
Sao Tome and Principe;1967;70787;Africa;54.425;1384.840593;1384.84;54.4;70.787;;;;;
Sao Tome and Principe;1972;76595;Africa;56.48;1532.985254;1532.99;56.5;76.595;;;;;
Sao Tome and Principe;1977;86796;Africa;58.55;1737.561657;1737.56;58.6;86.796;;;;;
Sao Tome and Principe;1982;98593;Africa;60.351;1890.218117;1890.22;60.4;98.593;;;;;
Sao Tome and Principe;1987;110812;Africa;61.728;1516.525457;1516.53;61.7;110.812;;;;;
Sao Tome and Principe;1992;125911;Africa;62.742;1428.777814;1428.78;62.7;125.911;0.0;0.0;0.0;0.0;0.0
Sao Tome and Principe;1997;145608;Africa;63.306;1339.076036;1339.08;63.3;145.608;0.0;0.0;0.0;0.0;0.0
Sao Tome and Principe;2002;170372;Africa;64.337;1353.09239;1353.09;64.3;170.372;0.0;0.0;0.0;0.0;0.0
Sao Tome and Principe;2007;199579;Africa;65.528;1598.435089;1598.44;65.5;199.579;0.0;0.0;0.0;0.0;0.0
Saudi Arabia;1952;4005677;Asia;39.875;6459.554823;6459.55;39.9;4.005.677;;;;;
Saudi Arabia;1957;4419650;Asia;42.868;8157.591248;8157.59;42.9;4.419.650;;;;;
Saudi Arabia;1962;4943029;Asia;45.914;11626.41975;11626.42;45.9;4.943.029;;;;;
Saudi Arabia;1967;5618198;Asia;49.901;16903.04886;16903.05;49.9;5.618.198;;;;;
Saudi Arabia;1972;6472756;Asia;53.886;24837.42865;24837.43;53.9;6.472.756;;;;;
Saudi Arabia;1977;8128505;Asia;58.69;34167.7626;34167.76;58.7;8.128.505;;;;;
Saudi Arabia;1982;11254672;Asia;63.012;33693.17525;33693.18;63.0;11.254.672;;;;;
Saudi Arabia;1987;14619745;Asia;66.295;21198.26136;21198.26;66.3;14.619.745;;;;;
Saudi Arabia;1992;16945857;Asia;68.768;24841.61777;24841.62;68.8;16.945.857;0.0;0.0;0.0;0.0;96.0
Saudi Arabia;1997;21229759;Asia;70.533;20586.69019;20586.69;70.5;21.229.759;0.0;0.0;0.0;0.0;0.0
Saudi Arabia;2002;24501530;Asia;71.626;19014.54118;19014.54;71.6;24.501.530;0.0;0.0;0.0;0.0;0.0
Saudi Arabia;2007;27601038;Asia;72.777;21654.83194;21654.83;72.8;27.601.038;59.0;0.0;0.0;102.0;0.0
Senegal;1952;2755589;Africa;37.278;1450.356983;1450.36;37.3;2.755.589;;;;;
Senegal;1957;3054547;Africa;39.329;1567.653006;1567.65;39.3;3.054.547;;;;;
Senegal;1962;3430243;Africa;41.454;1654.988723;1654.99;41.5;3.430.243;;;;;
Senegal;1967;3965841;Africa;43.563;1612.404632;1612.4;43.6;3.965.841;;;;;
Senegal;1972;4588696;Africa;45.815;1597.712056;1597.71;45.8;4.588.696;;;;;
Senegal;1977;5260855;Africa;48.879;1561.769116;1561.77;48.9;5.260.855;;;;;
Senegal;1982;6147783;Africa;52.379;1518.479984;1518.48;52.4;6.147.783;;;;;
Senegal;1987;7171347;Africa;55.769;1441.72072;1441.72;55.8;7.171.347;;;;;
Senegal;1992;8307920;Africa;58.196;1367.899369;1367.9;58.2;8.307.920;62.0;119.0;0.0;134.0;0.0
Senegal;1997;9535314;Africa;60.187;1392.368347;1392.37;60.2;9.535.314;88.0;0.0;0.0;851.0;0.0
Senegal;2002;10870037;Africa;61.6;1519.635262;1519.64;61.6;10.870.037;119.0;0.0;0.0;322.0;0.0
Senegal;2007;12267493;Africa;63.062;1712.472136;1712.47;63.1;12.267.493;45.0;124.0;0.0;39.0;0.0
Serbia;1952;6860147;Europe;57.996;3581.459448;3581.46;58.0;6.860.147;;;;;
Serbia;1957;7271135;Europe;61.685;4981.090891;4981.09;61.7;7.271.135;;;;;
Serbia;1962;7616060;Europe;64.531;6289.629157;6289.63;64.5;7.616.060;;;;;
Serbia;1967;7971222;Europe;66.914;7991.707066;7991.71;66.9;7.971.222;;;;;
Serbia;1972;8313288;Europe;68.7;10522.06749;10522.07;68.7;8.313.288;;;;;
Serbia;1977;8686367;Europe;70.3;12980.66956;12980.67;70.3;8.686.367;;;;;
Serbia;1982;9032824;Europe;70.162;15181.0927;15181.09;70.2;9.032.824;;;;;
Serbia;1987;9230783;Europe;71.218;15870.87851;15870.88;71.2;9.230.783;;;;;
Serbia;1992;9826397;Europe;71.659;9325.068238;9325.07;71.7;9.826.397;0.0;0.0;0.0;32.0;0.0
Serbia;1997;10336594;Europe;72.232;7914.320304;7914.32;72.2;10.336.594;0.0;0.0;0.0;0.0;0.0
Serbia;2002;10111559;Europe;73.213;7236.075251;7236.08;73.2;10.111.559;2.0;0.0;0.0;859.0;0.0
Serbia;2007;10150265;Europe;74.002;9786.534714;9786.53;74.0;10.150.265;0.0;0.0;0.0;0.0;0.0
Sierra Leone;1952;2143249;Africa;30.331;879.7877358;879.79;30.3;2.143.249;;;;;
Sierra Leone;1957;2295678;Africa;31.57;1004.484437;1004.48;31.6;2.295.678;;;;;
Sierra Leone;1962;2467895;Africa;32.767;1116.639877;1116.64;32.8;2.467.895;;;;;
Sierra Leone;1967;2662190;Africa;34.113;1206.043465;1206.04;34.1;2.662.190;;;;;
Sierra Leone;1972;2879013;Africa;35.4;1353.759762;1353.76;35.4;2.879.013;;;;;
Sierra Leone;1977;3140897;Africa;36.788;1348.285159;1348.29;36.8;3.140.897;;;;;
Sierra Leone;1982;3464522;Africa;38.445;1465.010784;1465.01;38.4;3.464.522;;;;;
Sierra Leone;1987;3868905;Africa;40.006;1294.447788;1294.45;40.0;3.868.905;;;;;
Sierra Leone;1992;4260884;Africa;38.333;1068.696278;1068.7;38.3;4.260.884;963.0;7.0;0.0;770.0;0.0
Sierra Leone;1997;4578212;Africa;39.897;574.6481576;574.65;39.9;4.578.212;4167.0;46.0;0.0;3828.0;0.0
Sierra Leone;2002;5359092;Africa;41.012;699.489713;699.49;41.0;5.359.092;3674.0;0.0;0.0;6872.0;0.0
Sierra Leone;2007;6144562;Africa;42.568;862.5407561;862.54;42.6;6.144.562;0.0;0.0;0.0;0.0;0.0
Singapore;1952;1127000;Asia;60.396;2315.138227;2315.14;60.4;1.127.000;;;;;
Singapore;1957;1445929;Asia;63.179;2843.104409;2843.1;63.2;1.445.929;;;;;
Singapore;1962;1750200;Asia;65.798;3674.735572;3674.74;65.8;1.750.200;;;;;
Singapore;1967;1977600;Asia;67.946;4977.41854;4977.42;67.9;1.977.600;;;;;
Singapore;1972;2152400;Asia;69.521;8597.756202;8597.76;69.5;2.152.400;;;;;
Singapore;1977;2325300;Asia;70.795;11210.08948;11210.09;70.8;2.325.300;;;;;
Singapore;1982;2651869;Asia;71.76;15169.16112;15169.16;71.8;2.651.869;;;;;
Singapore;1987;2794552;Asia;73.56;18861.53081;18861.53;73.6;2.794.552;;;;;
